525e3dea-5862-4396-96cf-eee94e705a6c	04f9f03b-ef3e-45e1-b7a0-27220ef15b94	https://www.youtube.com/watch?v=jY0K_KGPPzs	https://s.ytimg.com/yts/img/favicon-vfl8qSV2F.ico	\n              This video is unavailable.\n\n    \n        \n\n\n  \n    [FULL] LeBron James exclusive interview: On Lakers, I Promise School ...
656e9049-1d19-4b56-9d53-cc96f6207ce0	04f9f03b-ef3e-45e1-b7a0-27220ef15b94	https://www.youtube.com/watch?v=zIHaquWY4Qk	https://s.ytimg.com/yts/img/favicon-vfl8qSV2F.ico	\n              This video is unavailable.\n\n    \n        \n\n\n  \n    Magic Johnson on Signing LeBron James to the Lakers\n  \n\n      
4c1c765a-a3b1-4638-80ef-38ba3a4bf16c	c1dfc0a0-c5f2-4f1c-8210-cdde414a328b	https://css-tricks.com/the-css-overflow-property/	https://css-tricks.com/the-css-overflow-property/apple-touch-icon.png	Default Headline
4f198fe7-040c-4ea8-9fc6-d986f00ecde7	2fb36aa4-de88-4f3d-83a3-d7b1bf2f8caa	google.com	http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif	Default Headline
b4e2a7cf-ffab-4a8d-91d3-e9072da5bafc	2fb36aa4-de88-4f3d-83a3-d7b1bf2f8caa	amazon.com	http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif	Default Headline
e2bb7438-70d8-438c-bbb1-d33d287fad5a	04f9f03b-ef3e-45e1-b7a0-27220ef15b94	github.com	http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif	Default Headline
9dec4274-5a8d-4f9d-a25d-c84182bf75ab	2fb36aa4-de88-4f3d-83a3-d7b1bf2f8caa	stackoverflow.com	http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif	Default Headline
7cb12029-8085-4f03-be07-4b02ad9dabf4	2fb36aa4-de88-4f3d-83a3-d7b1bf2f8caa	stackoverflow.com	http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif	Default Headline
66ac71ff-57ab-4abb-b786-8bfb22ef1831	2fb36aa4-de88-4f3d-83a3-d7b1bf2f8caa	stackoverflow.com	http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif	Default Headline
8ce93a91-712a-4681-88e1-a44e5544abfa	2fb36aa4-de88-4f3d-83a3-d7b1bf2f8caa	stackoverflow.com	http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif	Default Headline
5ed0f761-21af-406d-beb0-78737faba181	2fb36aa4-de88-4f3d-83a3-d7b1bf2f8caa	stackoverflow.com	http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif	Default Headline
8c7ba77b-57c0-4938-a575-2837cd6a4271	2fb36aa4-de88-4f3d-83a3-d7b1bf2f8caa	stackoverflow.com	http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif	Default Headline
69add4bf-2a3f-4a7a-8987-1fc5f258e5e3	2fb36aa4-de88-4f3d-83a3-d7b1bf2f8caa	stackoverflow.com	http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif	Default Headline
82a0da20-dc9f-44a5-bdf0-39b503fd4790	8172eaa9-cfdc-473c-8e5d-29c701bde39d	slinkey	http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif	Default Headline
6ddaafe4-359e-4cef-96ba-19dd0275760f	8172eaa9-cfdc-473c-8e5d-29c701bde39d	slinkey	http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif	Default Headline
f95266c3-68c0-428a-8425-dc5c25e2784e	8172eaa9-cfdc-473c-8e5d-29c701bde39d	slinkey	http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif	Default Headline
6262699b-b97b-4872-baed-c88fb8669ffa	8172eaa9-cfdc-473c-8e5d-29c701bde39d	slinkey	http://www.tourniagara.com/wp-content/uploads/2014/10/default-img.gif	Default Headline
15772f90-0d8d-4f42-9eb8-96d2b71a420c	e0e4a397-5463-412a-a94a-4daf8225ec9f	https://material.io/	https://material.io/favicon.ico	Make beautiful products, faster. Material is a design system – backed by open-source code – that helps teams build digital experiences
aaeaf954-8f9c-4ccd-b2f6-b8f3cbc10690	032e8301-e606-4064-8690-eff6902c00a4	https://google.com	https://www.google.com/images/branding/product/ico/googleg_lodp.ico	
0cf24700-5c75-4ca9-88fb-215d49b9993d	032e8301-e606-4064-8690-eff6902c00a4	https://material.io	https://material.io/favicon.ico	Make beautiful products, faster. Material is a design system – backed by open-source code – that helps teams build digital experiences
0e19d7b9-fe13-43b9-9861-dad1be0d7fb3	032e8301-e606-4064-8690-eff6902c00a4	https://www.nytimes.com/2018/08/01/science/fields-medals-mathematics.html?action=click&contentCollection=science&region=rank&module=package&version=highlights&contentPlacement=1&pgtype=sectionfrontvi-assets/static-assets/favicon-4bf96cb6a1093748bf5b3c429accb9b4.ico	https://www.nytimes.com/vi-assets/static-assets/favicon-4bf96cb6a1093748bf5b3c429accb9b4.ico	Fields Medals Awarded to 4 Mathematicians
e40b8aab-bb05-42d1-b706-f7ec24bd857e	032e8301-e606-4064-8690-eff6902c00a4	https://reactjs.org/	https://reactjs.org/favicon.ico	React
b64ca3d1-b7c8-45f7-be71-3bfd23453872	032e8301-e606-4064-8690-eff6902c00a4	https://www.theringer.com/nba/2018/8/2/17642536/carmelo-anthony-houston-rockets-james-harden-mike-dantoni	https://cdn.vox-cdn.com/shared_fonts/unison/ringer/baltoweb-mediumitalic.woff2	10 Questions About Carmelo Anthony Joining the Rockets
3080dfca-5d43-4e54-95ef-534e02d1168f	032e8301-e606-4064-8690-eff6902c00a4	http://www.espn.com/nba/insider/story/_/id/24120333/nba-moves-all-30-teams-trades-contracts-extensions-rosters	http://www.espn.com/nba/insider/story/_/id/24120333/nba-moves-all-30-teams-trades-contracts-extensions-rosters	ESPNNBA moves for all 30 teams: Inside what's nextAdelson: As society has evolved, Urban Meyer hasn'tEx-Baylor coach Briles gets chance...
1b38cf5a-e1b3-450d-a862-80a12aa36b0e	032e8301-e606-4064-8690-eff6902c00a4	https://stackoverflow.com/questions/39811186/array-is-empty-in-res-json-but-it-exists-before-and-after-the-res-json-call	https://cdn.sstatic.net/Sites/stackoverflow/img/favicon.ico?v=4f32ecc8f43d	Array is empty in res.json() but it exists before and after the res.json() call
31a84b7c-dbf9-40e4-a9ea-cc9cf2de69da	e0e4a397-5463-412a-a94a-4daf8225ec9f	https://reactjs.org/docs/events.html	https://reactjs.org/favicon.ico	SyntheticEvent
d80e620f-3aca-48d0-b606-18250dda9fe0	e0e4a397-5463-412a-a94a-4daf8225ec9f	https://www.nytimes.com/2018/08/02/science/pygmies-flores-evolution.html?action=click&contentCollection=science&region=rank&module=package&version=highlights&contentPlacement=1&pgtype=sectionfront	https://www.nytimes.com/vi-assets/static-assets/favicon-4bf96cb6a1093748bf5b3c429accb9b4.ico	Bodies Keep Shrinking on This Island, and Scientists Aren't Sure Why
7cdfe993-d87c-4eb1-88da-487cca125541	e0e4a397-5463-412a-a94a-4daf8225ec9f	https://auth0.com/blog/secure-your-react-and-redux-app-with-jwt-authentication/	https://cdn.auth0.com/styleguide/components/1.0.8/media/logos/img/favicon.png	Secure Your React and Redux App with JWT Authentication
bbb52497-38be-4e41-894c-37f5aa550f54	e0e4a397-5463-412a-a94a-4daf8225ec9f	https://www.theringer.com/nba/2018/8/3/17646510/are-we-sure-toronto-raptors-win-east-kawhi-leonard	https://cdn.vox-cdn.com/uploads/chorus_asset/file/8991993/favicon.0.ico	Are We Sure … the Raptors Aren’t the Favorites in the East?
d8050874-3a84-429d-834d-102537a404c3	e0e4a397-5463-412a-a94a-4daf8225ec9f	https://google.com	https://www.google.com/images/branding/product/ico/googleg_lodp.ico	
42ac8077-f1fd-4bd7-b3fa-2401ab1a534b	e0e4a397-5463-412a-a94a-4daf8225ec9f	https://slack.com	https://a.slack-edge.com/436da/marketing/img/meta/favicon-32.png	Where Work Happens
665c81e7-bded-430a-b69f-24c8261c5f8a	04f9f03b-ef3e-45e1-b7a0-27220ef15b94	https://google.com	https://www.google.com/images/branding/product/ico/googleg_lodp.ico	
\.


